fullVisitorId,hits,newVisits,pageviews,totalTransactionRevenue,transactions,timeOnSite,browser_name,browser_width,browser_height,deviceCategory,operatingSystem,language,country,city,paymentMethod,itemCount
19101112032847979,11,1,9,50950.0,1,199,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dundalk,GIFT_CERTIFICATE ,1
19101102093763768,11,1,9,50950.0,1,295,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE CREDIT_CARD ,1
19101102044397313,11,1,8,80000.0,1,252,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101102253252241,11,1,9,50950.0,1,247,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,5
19101102170089393,11,1,9,90000.0,1,254,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101102254927258,11,1,9,50950.0,1,274,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE GIFT_CERTIFICATE ,1
19101102225397950,11,1,8,95950.0,1,236,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101102020424501,11,1,9,50950.0,1,258,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101102210629155,11,1,9,50950.0,1,236,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,PayPal ,1
19101106170760179,11,1,9,50950.0,1,199,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,,GIFT_CERTIFICATE ,1
19101201525991176,11,1,9,50950.0,1,246,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101201460079102,11,1,9,46950.0,1,236,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101201414664581,11,1,9,50950.0,1,246,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE ,1
19101201483944263,11,1,9,50950.0,1,235,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101201510053096,11,1,9,50950.0,1,270,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE CREDIT_CARD ,1
19101023170852925,11,1,9,50950.0,1,182,Safari,375,635,Mobile Phone,iOS,en-IE,Ireland,Dublin,CREDIT_CARD ,1
19101111034211164,11,1,9,50950.0,1,207,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101105154574097,11,1,8,95950.0,1,224,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,2
19101112143986271,11,1,8,95950.0,1,216,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dublin,CREDIT_CARD ,2
19101102065303458,13,1,10,80000.0,1,270,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101201514433795,13,1,10,95950.0,1,287,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19100717444452189,15,0,14,334000.0,1,706,Chrome,1440,789,Desktop,OS X,en-US,Republic of Lithuania,Vilnius,CREDIT_CARD ,5
18122409461171866,17,0,15,65000.0,1,1742,Firefox,1922,967,Desktop,Windows 10,fr,France,,CREDIT_CARD ,1
19100316110363926,23,0,21,39700.0,1,737,Chrome,1536,722,Desktop,Windows 10,bg-BG,Bulgaria,Sofia,CREDIT_CARD ,1
19100115325506418,30,0,1,57950.0,1,0,Chrome Mobile,360,560,Mobile Phone,Android,en-US,France,Paris,CREDIT_CARD ,1
19101010090123356,40,0,1,35850.0,1,0,Safari,568,320,Mobile Phone,iOS,fr-FR,France,Ajaccio,CREDIT_CARD ,3
19101200472035014,42,1,1,112500.0,1,0,Chrome Mobile,412,718,Mobile Phone,Android,fr-FR,France,Paris,CREDIT_CARD ,3
19100913590067803,46,0,1,120000.0,1,0,Safari,320,454,Mobile Phone,iOS,fr-FR,France,Le Conquet,CREDIT_CARD ,3
19091107135439085,51,0,2,101000.0,1,1775,Samsung Browser,360,577,Mobile Phone,Android,fr-FR,France,Charmes-sur-Rhone,CREDIT_CARD ,3
19100316110363926,54,0,51,48450.0,1,8558,Chrome,1536,722,Desktop,Windows 10,bg-BG,Bulgaria,Sofia,CREDIT_CARD ,3
19101017240297798,54,0,7,47950.0,1,469,Chrome Mobile,360,660,Mobile Phone,Android,fr-FR,France,,CREDIT_CARD ,3
19100511003477259,55,0,3,74900.0,1,68,Edge,2048,1002,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,3
19100808092416932,64,0,9,29950.0,1,809,Chrome,1600,757,Desktop,Windows 10,fr-FR,France,Yffiniac,CREDIT_CARD ,3
19101114414948243,64,1,13,51950.0,1,507,Safari,375,702,Mobile Phone,iOS,de-DE,France,La Cadiere-d'Azur,CREDIT_CARD ,2
19101118555524638,64,1,10,101000.0,1,1392,Firefox,1280,585,Desktop,Windows 10,fr,France,Gardanne,CREDIT_CARD ,3
19100421003572738,64,0,6,83000.0,1,354,Edge,1536,719,Desktop,Windows 10,fr-FR,France,Wavrin,CREDIT_CARD ,3
19100913590067803,67,0,12,120000.0,1,2035,Safari,320,454,Mobile Phone,iOS,fr-FR,France,Le Conquet,CREDIT_CARD ,3
19100414325652340,70,0,10,80000.0,1,598,Firefox,1853,951,Desktop,Linux - Ubuntu,en-US,France,Champs-sur-Marne,CREDIT_CARD ,3
19101119502938977,70,1,10,120000.0,1,1155,Chrome Mobile,360,657,Mobile Phone,Android,fr-FR,France,Lyon,CREDIT_CARD ,3
19100611205007826,71,0,12,120000.0,1,657,Edge,1920,935,Desktop,Windows 10,fr-FR,France,Nandy,PayPal ,3
19100910071665814,71,0,15,120000.0,1,654,Safari,414,622,Mobile Phone,iOS,fr-FR,France,Paris,CREDIT_CARD ,2
19101116562675312,72,1,12,72350.0,1,904,Chrome,1440,821,Desktop,OS X,en-GB,France,Paris,CREDIT_CARD ,3
18112211232392876,73,0,5,74000.0,1,343,Edge,1366,633,Desktop,Windows 10,fr-FR,France,Sepvret,CREDIT_CARD ,3
19090811380658008,73,0,12,80000.0,1,638,Safari,375,553,Mobile Phone,iOS,fr-FR,France,Paris,CREDIT_CARD ,3
19081110490559858,74,0,9,70950.0,1,710,Chrome,1342,696,Desktop,Windows 7,fr-FR,France,Perpignan,CREDIT_CARD ,3
19100615425527539,74,0,19,70000.0,1,1591,Chrome,1536,722,Desktop,Windows 10,fr-FR,France,,CREDIT_CARD ,3
19101109012840820,74,0,16,110000.0,1,2715,Chrome,1280,882,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD ,3
19100721200024000,75,0,7,92700.0,1,303,Chrome Mobile,360,660,Mobile Phone,Android,fr-FR,France,Villemomble,PayPal ,3
19101122502807786,75,1,16,82500.0,1,671,Chrome Mobile,393,528,Mobile Phone,Android,fr-FR,France,Villejuif,CREDIT_CARD ,3
19101116383258188,76,1,16,120000.0,1,764,Safari,704,666,Tablet,iOS,fr-FR,Luxembourg,Differdange,CREDIT_CARD ,3
19092315030147364,76,0,8,72800.0,1,399,Internet Explorer,1280,968,Desktop,Windows 7,fr-FR,France,Paris,CREDIT_CARD ,3
19030616544433815,77,0,12,178000.0,1,823,Safari,1440,746,Desktop,OS X,en-US,Senegal,Dakar,CREDIT_CARD ,3
19101122364051460,77,1,11,33950.0,1,421,Chrome Mobile,360,657,Mobile Phone,Android,fr-FR,France,Évry,PayPal ,1
19092315030147364,87,0,9,151500.0,1,909,Internet Explorer,1280,968,Desktop,Windows 7,fr-FR,France,Paris,CREDIT_CARD ,5
19101107231901463,92,0,8,70950.0,1,450,Safari,414,622,Mobile Phone,iOS,fr-FR,France,Ponthierry,CREDIT_CARD ,3
19060617160110275,99,0,31,108500.0,1,2618,Chrome,1600,757,Desktop,Windows 8.1,fr-FR,France,Royan,CREDIT_CARD ,3
19101119411198959,100,1,21,170000.0,1,1296,Safari,1196,762,Desktop,OS X,fr-FR,France,Tilques,CREDIT_CARD ,3
19080811070572892,100,0,21,86000.0,1,1493,Firefox,1680,936,Desktop,Windows 7,en-US,France,Lyon,CREDIT_CARD ,3
19100619531707272,103,0,25,120000.0,1,1075,Chrome Mobile,360,657,Mobile Phone,Android,fr-FR,France,Le Muy,CREDIT_CARD ,3
19062718451171685,104,0,13,120000.0,1,428,Chrome Mobile,360,612,Mobile Phone,Android,fr-FR,France,Paris,CREDIT_CARD ,3
19042215005123653,106,0,19,210500.0,1,1027,Chrome,1366,625,Desktop,Windows 10,fr-FR,France,Villeneuve-Loubet,CREDIT_CARD ,3
19101118072901171,109,1,28,86000.0,1,1581,Firefox,1366,654,Desktop,Windows 10,fr,France,Grugny,CREDIT_CARD ,3
19100715184644643,121,0,13,80000.0,1,548,Chrome Mobile,360,621,Mobile Phone,Android,fr-FR,France,Bron,CREDIT_CARD ,3
19062717425138667,127,0,36,79000.0,1,2355,Internet Explorer,1920,962,Desktop,Windows 10,fr-FR,France,Pantin,CREDIT_CARD ,3
19101111191477327,127,1,46,107000.0,1,1454,Chrome,1920,931,Desktop,Windows 7,fr-FR,France,Marseille,CREDIT_CARD ,4
19101112462266524,131,1,32,76000.0,1,1865,Firefox,1256,678,Desktop,Windows 7,fr,France,Cazouls-les-Beziers,CREDIT_CARD ,3
19100708172227711,136,0,29,71000.0,1,1461,Chrome,1600,789,Desktop,Windows 7,fr-FR,France,Aureilhan,PayPal ,3
19101109332550032,151,1,39,515900.0,1,1686,Safari,1376,705,Desktop,OS X,fr-FR,France,Rennes,CREDIT_CARD ,10
19101110074189759,159,1,43,67950.0,1,1783,Chrome,1680,907,Desktop,Windows 10,pt,France,Paris,CREDIT_CARD ,3
19101109543991407,178,1,47,71500.0,1,2146,Firefox,1920,956,Desktop,Windows 7,fr,France,,CREDIT_CARD ,3
19090615052551465,184,0,53,71500.0,1,2164,Firefox,1696,944,Desktop,Windows 10,fr,France,Arandon,CREDIT_CARD ,3
19091621490943859,186,0,43,120000.0,1,1851,Chrome Mobile,412,718,Mobile Phone,Android,fr,France,,CREDIT_CARD ,3
19101102075509601,9,1,7,90000.0,1,208,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,Den Helder,CREDIT_CARD ,2
19101103311337749,9,1,7,50950.0,1,215,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dundalk,CREDIT_CARD ,1
19101106134197116,9,1,7,46950.0,1,281,Safari,375,635,Mobile Phone,iOS,en-US,United States,Timnath,CREDIT_CARD ,1
19101119503314201,9,1,7,50950.0,1,231,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,Den Helder,GIFT_CERTIFICATE CREDIT_CARD ,1
19101020193821758,9,1,7,50950.0,1,212,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101102003396654,9,1,7,50950.0,1,211,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101102123624596,9,1,7,50950.0,1,238,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE PayPal ,1
19101102120053081,9,1,7,50950.0,1,205,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,PayPal ,1
19101020215344243,9,1,7,50950.0,1,199,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE ,1
19101102161355379,9,1,7,46950.0,1,208,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101105264815640,9,1,7,46950.0,1,145,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,,CREDIT_CARD ,1
19101105150208346,9,1,7,50950.0,1,228,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,,GIFT_CERTIFICATE ,1
19101112035589233,9,1,7,50950.0,1,183,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
19101112141135973,9,1,7,50950.0,1,202,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,,GIFT_CERTIFICATE ,1
19101201435831010,9,1,7,50950.0,1,237,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE GIFT_CERTIFICATE ,1
19101201454536996,9,1,7,50950.0,1,241,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,GIFT_CERTIFICATE CREDIT_CARD ,1
19101201413943591,9,1,7,50950.0,1,204,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101201414733879,9,1,7,50950.0,1,213,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101201561011166,9,1,7,49950.0,1,235,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101106254826775,9,1,7,50950.0,1,138,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,PayPal ,1
19101106170810783,9,1,7,50950.0,1,148,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101103381016408,9,1,7,50950.0,1,186,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dublin,PayPal ,1
19101103413670482,9,1,7,50950.0,1,215,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dublin,GIFT_CERTIFICATE ,1
19101021280738628,9,1,7,50950.0,1,159,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,GIFT_CERTIFICATE ,1
19101103391956598,9,1,7,46950.0,1,193,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101111034290129,9,1,7,50950.0,1,176,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101112113207145,9,1,7,50950.0,1,177,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,PayPal ,1
19101112130332316,9,1,7,46950.0,1,197,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101112105955250,9,1,7,50950.0,1,190,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dublin,PayPal ,1
19101112063260787,10,1,8,50950.0,1,237,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dundalk,CREDIT_CARD ,1
19101112141168669,10,1,7,53450.0,1,193,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,Dundalk,CREDIT_CARD ,2
18122409461171866,10,0,8,98000.0,1,169,Firefox,1236,750,Desktop,Windows 10,fr,France,,CREDIT_CARD ,2
19101102210954120,10,1,7,53450.0,1,282,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101102155610804,10,1,7,53450.0,1,275,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101102024109632,10,1,8,90000.0,1,213,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101102320620809,10,1,8,50950.0,1,254,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,3
19101103395110869,10,1,7,53450.0,1,271,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,2
19101103342528095,10,1,8,50950.0,1,205,Chrome Mobile,393,658,Mobile Phone,Android,en-US,Ireland,,CREDIT_CARD ,1
19101201545518029,10,1,8,50950.0,1,234,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101119574342938,10,1,8,50950.0,1,226,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,1
19101100202242455,10,1,8,50950.0,1,159,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101105285670446,10,1,8,50950.0,1,166,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101115361016217,10,1,8,50950.0,1,159,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,1
19101111141411946,10,1,7,53450.0,1,229,Safari,375,635,Mobile Phone,iOS,en-US,Ireland,Dublin,CREDIT_CARD ,2
19101102001029277,12,1,9,53450.0,1,300,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
19101102094984922,12,1,9,95950.0,1,206,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,4
19101201482721167,12,1,9,53450.0,1,230,Chrome,1920,969,Desktop,Windows 10,en-US,Netherlands,,CREDIT_CARD ,2
kq9ym00sj1jvcfs0,33,0,5,101130.0,2,414,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Nîmes,PayPal,5
kq9ym00sj1jvcfs0,33,0,5,101130.0,2,414,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Nîmes,PayPal,5
mkr1brg25wz456e8,163,1,21,346660.0,2,1068,Firefox,1280,607,Desktop,Windows 10,fr,France,Paris,CREDIT_CARD,9
mkr1brg25wz456e8,163,1,21,346660.0,2,1068,Firefox,1280,607,Desktop,Windows 10,fr,France,Paris,CREDIT_CARD,9
hp9e6m5rmg9anaf6,173,1,28,80950.0,2,1471,Chrome Mobile,960,543,Tablet,Android,fr-FR,France,Bordeaux,CREDIT_CARD,4
hp9e6m5rmg9anaf6,173,1,28,80950.0,2,1471,Chrome Mobile,960,543,Tablet,Android,fr-FR,France,Bordeaux,CREDIT_CARD,4
ddemstgbc5zs1347,194,0,24,199000.0,2,1850,Edge,1724,841,Desktop,Windows 10,fr,France,Saint-Vaast-la-Hougue,CREDIT_CARD,9
ddemstgbc5zs1347,194,0,24,199000.0,2,1850,Edge,1724,841,Desktop,Windows 10,fr,France,Saint-Vaast-la-Hougue,CREDIT_CARD,9
df9rktwwvtbmdfcc,202,1,23,537530.0,2,3774,Chrome,1920,937,Desktop,Windows 10,en-US,United States,Lafayette,CREDIT_CARD,9
df9rktwwvtbmdfcc,202,1,23,537530.0,2,3774,Chrome,1920,937,Desktop,Windows 10,en-US,United States,Lafayette,CREDIT_CARD,9
tfmwzc0s84gkvc1w,717,1,69,383640.0,3,2798,Chrome,1536,722,Desktop,Windows 10,fr-FR,France,Noisy-le-Grand,CREDIT_CARD,8
tfmwzc0s84gkvc1w,717,1,69,383640.0,3,2798,Chrome,1536,722,Desktop,Windows 10,fr-FR,France,Noisy-le-Grand,CREDIT_CARD,8
tfmwzc0s84gkvc1w,717,1,69,383640.0,3,2798,Chrome,1536,722,Desktop,Windows 10,fr-FR,France,Noisy-le-Grand,,8
e3j73atayt436kyc,638,1,68,184450.0,3,2335,Firefox,1245,602,Desktop,OS X,fr,France,Nantes,,4
e3j73atayt436kyc,638,1,68,184450.0,3,2335,Firefox,1245,602,Desktop,OS X,fr,France,Nantes,PayPal,4
e3j73atayt436kyc,638,1,68,184450.0,3,2335,Firefox,1245,602,Desktop,OS X,fr,France,Nantes,PayPal,4
mrrfve54kg34ws43,679,1,64,538500.0,3,1550,Edge,1920,937,Desktop,Windows 10,fr,France,Betton,CREDIT_CARD,9
mrrfve54kg34ws43,679,1,64,538500.0,3,1550,Edge,1920,937,Desktop,Windows 10,fr,France,Betton,,9
mrrfve54kg34ws43,679,1,64,538500.0,3,1550,Edge,1920,937,Desktop,Windows 10,fr,France,Betton,CREDIT_CARD,9
zg72vw5xkbq81ns8,667,1,70,290700.0,3,2856,Firefox,1366,615,Desktop,Windows 10,fr,France,Audincourt,PayPal,8
zg72vw5xkbq81ns8,667,1,70,290700.0,3,2856,Firefox,1366,615,Desktop,Windows 10,fr,France,Audincourt,,8
zg72vw5xkbq81ns8,667,1,70,290700.0,3,2856,Firefox,1366,615,Desktop,Windows 10,fr,France,Audincourt,PayPal,8
vxkmv7ta0xjt4g59,545,0,51,282000.0,3,2753,Chrome Mobile,412,761,Mobile Phone,Android,fr,France,Angers,CREDIT_CARD,9
vxkmv7ta0xjt4g59,545,0,51,282000.0,3,2753,Chrome Mobile,412,761,Mobile Phone,Android,fr,France,Angers,,9
vxkmv7ta0xjt4g59,545,0,51,282000.0,3,2753,Chrome Mobile,412,761,Mobile Phone,Android,fr,France,Angers,CREDIT_CARD,9
yj1fw60wg4es931y,510,0,47,237720.0,3,3941,Safari,1080,707,Desktop,OS X,ru-ru,France,Doubs,CREDIT_CARD,6
yj1fw60wg4es931y,510,0,47,237720.0,3,3941,Safari,1080,707,Desktop,OS X,ru-ru,France,Doubs,,6
yj1fw60wg4es931y,510,0,47,237720.0,3,3941,Safari,1080,707,Desktop,OS X,ru-ru,France,Doubs,CREDIT_CARD,6
bwrapnzwzj919ad1,530,1,48,251850.0,3,1844,Chrome,1920,969,Desktop,Windows 10,fr-FR,France,Montpellier,CREDIT_CARD,10
bwrapnzwzj919ad1,530,1,48,251850.0,3,1844,Chrome,1920,969,Desktop,Windows 10,fr-FR,France,Montpellier,,10
bwrapnzwzj919ad1,530,1,48,251850.0,3,1844,Chrome,1920,969,Desktop,Windows 10,fr-FR,France,Montpellier,CREDIT_CARD,10
jpvztsmb8t8ep23g,511,0,54,345600.0,3,4326,Chrome Mobile,360,579,Mobile Phone,Android,fr-FR,France,Voiron,PayPal,8
jpvztsmb8t8ep23g,511,0,54,345600.0,3,4326,Chrome Mobile,360,579,Mobile Phone,Android,fr-FR,France,Voiron,,8
jpvztsmb8t8ep23g,511,0,54,345600.0,3,4326,Chrome Mobile,360,579,Mobile Phone,Android,fr-FR,France,Voiron,PayPal,8
1snj98kcphgaq9jn,507,0,46,352200.0,3,2625,Edge,1600,757,Desktop,Windows 10,fr,France,Valenciennes,,8
1snj98kcphgaq9jn,507,0,46,352200.0,3,2625,Edge,1600,757,Desktop,Windows 10,fr,France,Valenciennes,CREDIT_CARD,8
1snj98kcphgaq9jn,507,0,46,352200.0,3,2625,Edge,1600,757,Desktop,Windows 10,fr,France,Valenciennes,CREDIT_CARD,8
20dzfyg263ffjhc8,520,0,43,646500.0,3,1589,Samsung Browser,360,630,Mobile Phone,Android,fr-FR,France,Bastia,PayPal,11
20dzfyg263ffjhc8,520,0,43,646500.0,3,1589,Samsung Browser,360,630,Mobile Phone,Android,fr-FR,France,Bastia,,11
20dzfyg263ffjhc8,520,0,43,646500.0,3,1589,Samsung Browser,360,630,Mobile Phone,Android,fr-FR,France,Bastia,PayPal,11
21w15b33v519m4q2,571,1,58,271720.0,3,3019,Chrome,1463,680,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD,7
21w15b33v519m4q2,571,1,58,271720.0,3,3019,Chrome,1463,680,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD,7
21w15b33v519m4q2,571,1,58,271720.0,3,3019,Chrome,1463,680,Desktop,Windows 10,fr-FR,France,Paris,,7
jpnktcjtba9tagar,484,1,46,237720.0,3,2131,Safari,390,664,Mobile Phone,iOS,fr-fr,France,,CREDIT_CARD,9
jpnktcjtba9tagar,484,1,46,237720.0,3,2131,Safari,390,664,Mobile Phone,iOS,fr-fr,France,,,9
jpnktcjtba9tagar,484,1,46,237720.0,3,2131,Safari,390,664,Mobile Phone,iOS,fr-fr,France,,CREDIT_CARD,9
m7pk0tapf9kqrpp0,433,1,45,184440.0,3,2758,Samsung Browser,360,630,Mobile Phone,Android,fr-FR,France,Albi,CREDIT_CARD,7
m7pk0tapf9kqrpp0,433,1,45,184440.0,3,2758,Samsung Browser,360,630,Mobile Phone,Android,fr-FR,France,Albi,CREDIT_CARD,7
m7pk0tapf9kqrpp0,433,1,45,184440.0,3,2758,Samsung Browser,360,630,Mobile Phone,Android,fr-FR,France,Albi,,7
cz3ka4q9qa81xkbg,417,1,45,155950.0,3,1472,Chrome,1280,616,Desktop,OS X,fr-FR,France,Marseille,GIFT_CERTIFICATE,1
cz3ka4q9qa81xkbg,417,1,45,155950.0,3,1472,Chrome,1280,616,Desktop,OS X,fr-FR,France,Marseille,,1
cz3ka4q9qa81xkbg,417,1,45,155950.0,3,1472,Chrome,1280,616,Desktop,OS X,fr-FR,France,Marseille,GIFT_CERTIFICATE,1
nhdc2az7dehqzp0e,438,0,39,223720.0,3,2289,Chrome,1707,577,Desktop,Windows 10,fr-FR,France,Curley,PayPal,8
nhdc2az7dehqzp0e,438,0,39,223720.0,3,2289,Chrome,1707,577,Desktop,Windows 10,fr-FR,France,Curley,PayPal,8
nhdc2az7dehqzp0e,438,0,39,223720.0,3,2289,Chrome,1707,577,Desktop,Windows 10,fr-FR,France,Curley,,8
vgwnbcz47q19hgz3,536,1,44,282450.0,3,2588,Chrome Mobile,360,567,Mobile Phone,Android,fr-FR,France,Châteauroux,PayPal,9
vgwnbcz47q19hgz3,536,1,44,282450.0,3,2588,Chrome Mobile,360,567,Mobile Phone,Android,fr-FR,France,Châteauroux,,9
vgwnbcz47q19hgz3,536,1,44,282450.0,3,2588,Chrome Mobile,360,567,Mobile Phone,Android,fr-FR,France,Châteauroux,PayPal,9
pws8es0xeatk8pg5,800,0,93,514620.0,6,7547,Chrome,1333,723,Desktop,OS X,en-GB,France,Mérignac,CREDIT_CARD,8
pws8es0xeatk8pg5,800,0,93,514620.0,6,7547,Chrome,1333,723,Desktop,OS X,en-GB,France,Mérignac,,8
pws8es0xeatk8pg5,800,0,93,514620.0,6,7547,Chrome,1333,723,Desktop,OS X,en-GB,France,Mérignac,CREDIT_CARD,8
pws8es0xeatk8pg5,800,0,93,514620.0,6,7547,Chrome,1333,723,Desktop,OS X,en-GB,France,Mérignac,CREDIT_CARD,6
pws8es0xeatk8pg5,800,0,93,514620.0,6,7547,Chrome,1333,723,Desktop,OS X,en-GB,France,Mérignac,,6
pws8es0xeatk8pg5,800,0,93,514620.0,6,7547,Chrome,1333,723,Desktop,OS X,en-GB,France,Mérignac,CREDIT_CARD,6
4c8ph28j51ac4m2h,392,1,37,239990.0,3,2510,Safari,428,860,Mobile Phone,iOS,fr-fr,France,Le Mans,CREDIT_CARD,8
4c8ph28j51ac4m2h,392,1,37,239990.0,3,2510,Safari,428,860,Mobile Phone,iOS,fr-fr,France,Le Mans,,8
4c8ph28j51ac4m2h,392,1,37,239990.0,3,2510,Safari,428,860,Mobile Phone,iOS,fr-fr,France,Le Mans,CREDIT_CARD,8
19091408425253728,389,0,44,279000.0,3,2622,Safari,414,715,Mobile Phone,iOS,en-us,France,Saint-Jean-de-Braye,,7
19091408425253728,389,0,44,279000.0,3,2622,Safari,414,715,Mobile Phone,iOS,en-us,France,Saint-Jean-de-Braye,CREDIT_CARD,7
19091408425253728,389,0,44,279000.0,3,2622,Safari,414,715,Mobile Phone,iOS,en-us,France,Saint-Jean-de-Braye,CREDIT_CARD,7
3shbfxd48ty8t3b7,361,0,33,239250.0,3,3676,Safari,414,622,Mobile Phone,iOS,fr-fr,France,Bordeaux,CREDIT_CARD,8
3shbfxd48ty8t3b7,361,0,33,239250.0,3,3676,Safari,414,622,Mobile Phone,iOS,fr-fr,France,Bordeaux,CREDIT_CARD,8
3shbfxd48ty8t3b7,361,0,33,239250.0,3,3676,Safari,414,622,Mobile Phone,iOS,fr-fr,France,Bordeaux,,8
gwxhf0xt2vk6qtns,377,1,35,288300.0,3,1933,Firefox,1366,643,Desktop,Windows 10,fr,France,Vandoeuvre-les-Nancy,CREDIT_CARD,8
gwxhf0xt2vk6qtns,377,1,35,288300.0,3,1933,Firefox,1366,643,Desktop,Windows 10,fr,France,Vandoeuvre-les-Nancy,CREDIT_CARD,8
gwxhf0xt2vk6qtns,377,1,35,288300.0,3,1933,Firefox,1366,643,Desktop,Windows 10,fr,France,Vandoeuvre-les-Nancy,,8
